speaker_id,final_split,utterance_count,duration_seconds,provenance_composition,duplicate_file_count,utterance_bucket,eligibility_status,eligibility_reason,selection_hash,split_seed,split_version
2043,train,182,546.000000,train=0|train_small=0|part=182|test=0,0,100-199,eligible_train,at_least_2_utterances,9736bc1550166fed1cc01e3ea753a6bb729d436e1d83cd7d67b9e63fd4ae46f6,20260729,v2
2044,train,4,12.000000,train=0|train_small=0|part=4|test=0,0,2-19,eligible_train,at_least_2_utterances,1c70e768e70d72ccadec2ad8d74c9bd7c6ff72b3516b1193813a1cf349f5e88e,20260729,v2
2045,train,15,45.000000,train=0|train_small=0|part=15|test=0,0,2-19,eligible_train,at_least_2_utterances,8e161b1b3a5a5900d1ddd36ebe045c77168e2e9023d405b6f282f2b3e091aaaa,20260729,v2
2046,train,6,18.000000,train=0|train_small=0|part=6|test=0,0,2-19,eligible_train,at_least_2_utterances,444849b1d09624981ee9518643d87ddc1d921886dd859dbbdae66c7a727e870c,20260729,v2
2047,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,29e6a6463ac2e351bc2ad6cb36d2d3285e52eae428c38302ddad145ada8bb504,20260729,v2
2048,train,20,60.000000,train=0|train_small=0|part=20|test=0,0,20-49,eligible_train,at_least_2_utterances,9272ed4d8cefe1000a8c78fb7acdeb7c41fb45a4fdd613d1f2048df30d0feb0e,20260729,v2
2049,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,c3f6289ac7e9b7c6d49a066ff20c898f19506b9f637bfddbc167af8ee4c0292f,20260729,v2
2050,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,cc5ca8ddbce34b4175f7590a60345922ca75069e092658cf1690af3a05fe086b,20260729,v2
2051,train,13,39.000000,train=0|train_small=0|part=13|test=0,0,2-19,eligible_train,at_least_2_utterances,5055dc9739f8bb2b42a11a5c87f44add3a0e985e4973f324ec0a051082a0285a,20260729,v2
2052,validation,179,537.000000,train=0|train_small=0|part=179|test=0,0,100-199,eligible_evaluation,at_least_20_utterances,1bb0511cc5f7ac4b928bbeeeba5fe04d61fce388f265cfb3870a9e23d0ce7201,20260729,v2
2053,train,15,45.000000,train=0|train_small=0|part=15|test=0,0,2-19,eligible_train,at_least_2_utterances,efcacf54cd95b0a6f6d164f7da4e41041c4dc41cef27bc4ada5559baa874e4f1,20260729,v2
2054,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,add0498197b283dc83049f904ecd13efb46e3e2856f189c28387297c6a8ae680,20260729,v2
2055,train,8,24.000000,train=0|train_small=0|part=8|test=0,0,2-19,eligible_train,at_least_2_utterances,e94ab3231e30ea0552639386311b5e0758af8ebb88b4af1c74f1c3fdb56b6fd5,20260729,v2
2056,train,40,120.000000,train=0|train_small=0|part=40|test=0,0,20-49,eligible_train,at_least_2_utterances,f8023e68a7a37284b5fb814aadd24e494a1d166a93d0827bece786932324b86f,20260729,v2
2057,train,11,33.000000,train=0|train_small=0|part=11|test=0,0,2-19,eligible_train,at_least_2_utterances,aa6f1b8c6a5c72f81c460148c4e83c92b24a2cd2a79e489fb67d4a3a9ae9afc4,20260729,v2
2058,train,26,78.000000,train=0|train_small=0|part=26|test=0,0,20-49,eligible_train,at_least_2_utterances,ceab88038b902ec972e56f47045e5bb95f95b9d02d43776e2ff8c0810f745fae,20260729,v2
2059,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,4746cf63f3dcfd2de5c8dbda35581686bd8991363c097c4e71f4cfb1a1876c27,20260729,v2
2060,test,20,60.000000,train=0|train_small=0|part=20|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,1efd19493a327182462fed0b75bb195b0b63a42fa453fee60a6acc9e692565f4,20260729,v2
2061,train,18,54.000000,train=0|train_small=0|part=18|test=0,0,2-19,eligible_train,at_least_2_utterances,69f3d8abd37f7d476ccf67e275c70e6dc25f5bcec35d65bcbc72fd2013d87707,20260729,v2
2062,train,18,54.000000,train=0|train_small=0|part=18|test=0,0,2-19,eligible_train,at_least_2_utterances,536b5489a54361a64a90135e6e267450671570c7afc724c6373bc5a88b0c7fc3,20260729,v2
2063,train,25,75.000000,train=0|train_small=0|part=25|test=0,0,20-49,eligible_train,at_least_2_utterances,f02d5b279655a0c302bc4ffe376060c4925eb39d6f90084882281a5ff7823a97,20260729,v2
2064,train,19,57.000000,train=0|train_small=0|part=19|test=0,0,2-19,eligible_train,at_least_2_utterances,82014e6312a32bbebaf0be52930c5bfca3d2862ce9934e358a5ba14d7eabd567,20260729,v2
2065,train,13,39.000000,train=0|train_small=0|part=13|test=0,0,2-19,eligible_train,at_least_2_utterances,b53a732e91661c3851a619e7fab5bb1bc7ae8cb8f8b1894cd81f4b8ca892fd8b,20260729,v2
2066,train,73,219.000000,train=0|train_small=0|part=73|test=0,0,50-99,eligible_train,at_least_2_utterances,62359b35759858b47ac1120c389aa71855eb1112618fc45803f4eb6128094a60,20260729,v2
2067,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,b2d0503aebfc3a5ddf0a6a0e8bc744d14ddaff3e1aa72e7e83f4db0f1e1ef7c3,20260729,v2
2068,train,138,414.000000,train=0|train_small=0|part=138|test=0,0,100-199,eligible_train,at_least_2_utterances,f1d6ecbef6d10834152e9a18089e982386d46536a934af66bcb370bb8a746549,20260729,v2
2069,train,15,45.000000,train=0|train_small=0|part=15|test=0,0,2-19,eligible_train,at_least_2_utterances,7acb1ba5abd151d6575e56035fb4dd77b959d8488f3f9c092563ec12b01b73d1,20260729,v2
2070,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,0a041c5ea448caa86c9c92dda8b90752f63c01c079301e69d0cf923383a1cd1f,20260729,v2
2071,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,08d487f099b4661a8f92c185da66add42d64bf374ae4f65e364e6ad117d804e6,20260729,v2
2072,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,cc0793464b980b1de837db2429495cf9397bc2e98d76c4d21f71fed648982591,20260729,v2
2073,train,4,12.000000,train=0|train_small=0|part=4|test=0,0,2-19,eligible_train,at_least_2_utterances,fe948d5ea31c6c86a78904cd72b17804ded4c5c3405e7e3e5049ba0439808ed9,20260729,v2
2074,train,5,15.000000,train=0|train_small=0|part=5|test=0,0,2-19,eligible_train,at_least_2_utterances,efdd89051a592ec59b351ae47ee282f8eebde3c003b5498a9e87a8338c34abd1,20260729,v2
2075,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,61e8bcec546137ec993ce37ad826eb3c558153f3ebcbd21b37bbb639a8382a14,20260729,v2
2076,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,d84de0b542ab1c781b919c2b334a1de7f3666d222fb9e16684d3a965c29be7b0,20260729,v2
2077,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,f58b24e843d6af8a7065695550dfcf3c046ae52d531933cc432b6f40792c2db5,20260729,v2
2078,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,a830488b070f9c359b4a4a66b1927195f85aececd303ecd8ec1b3f37b9736783,20260729,v2
2079,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,4da6a73061badf16ac389cc9a23855f2a7998e2baf87e4145931f4368337d732,20260729,v2
2080,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,d8065d98a5b0546d6adf0de1a9a0b4773680521b804423a17cde9fd6c6b851e3,20260729,v2
2081,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,9603b891564f85abae0a9843717e9b529767813ef3a7631565cc63c368dcb7a1,20260729,v2
2082,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,33b00ebb57c7533e353493eb84f1b753e6e7e24c369791b71dbad72ee298d511,20260729,v2
2083,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,d8de251096635eb8d7bd7568572185697cc1c7ed67226f940db662cf4c78d618,20260729,v2
2084,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,222d97902bc2fde50d28d87093368cb1c8e147ac04783d950bf4ff1771cc6e82,20260729,v2
2085,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,897fd617844059f64afbef9e09b0fd3141cb46c82ce111966d674619cb6b8b52,20260729,v2
2086,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,924a1a188f39b7ed1acc400a5567f429706e3487c533ad66e9a87890b3f6a80a,20260729,v2
2087,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,cf7ec29c16ba492580c56c56c2171c1f8672fa8a80e102fab6ca4201bb5dcac2,20260729,v2
2088,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,a22455a58abf3e815ed06707e6a63e7e592a1bd230aab02cb89c91dba8d13997,20260729,v2
2090,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,9e7e9a59f2d48fcc75858054476aab1b3985bef5b7433691718d7cc924ffd6ba,20260729,v2
2091,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,92255ebd1832621b378a37bc499907dc126103293f55d60f2e4c9720dfb0b62a,20260729,v2
2092,train,5,15.000000,train=0|train_small=0|part=5|test=0,0,2-19,eligible_train,at_least_2_utterances,9e870fed8d9a28036610f0c416ec611a22273c2f2d5daebca7ad819799402dea,20260729,v2
2093,train,14,42.000000,train=0|train_small=0|part=14|test=0,0,2-19,eligible_train,at_least_2_utterances,80b4613e06afca0d15b8b682a34cb05aeaee0d05f03caafa04d1162558bcc284,20260729,v2
2094,train,568,1704.000000,train=0|train_small=0|part=568|test=0,0,500+,eligible_train,at_least_2_utterances,7bb8838564987d7dc43d96e61929b1e8040ac4498159b0d366bd9c5a4d7d8e98,20260729,v2
2095,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,6065f43a7eae5a4eddbee23117965a49ed8139212ba44be333bf41ce80391226,20260729,v2
2096,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,5c237d82608315694b24ae94c0ca12b4536930d3dc11f7b158f0549eeed84c68,20260729,v2
2097,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,7f281d8e2f9914eb1f84c93be798635440d7af462563b066c3a6b7ecadae51ee,20260729,v2
2098,train,3,9.000000,train=0|train_small=0|part=3|test=0,0,2-19,eligible_train,at_least_2_utterances,755f78053117ac198397a03f2d18a705ce84009949c5b3a42cfb5563dbade5ba,20260729,v2
2099,validation,95,285.000000,train=0|train_small=0|part=95|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,103bb995d83d5f1e99e3db2bfa5ddfcf3007f5a335e8cb659097dd21c9964437,20260729,v2
2100,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,32927ecc1c3be2e08711afdb4ae8e34af0466924fc8b8e849065b612fb2e57fe,20260729,v2
2101,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,3a3d86126b64d5b2f5722862b886e4b31d3a5b543481b532d8d1f26c7a3be9d9,20260729,v2
2102,train,4,12.000000,train=0|train_small=0|part=4|test=0,0,2-19,eligible_train,at_least_2_utterances,176661b28db2754331df869d29634eafef59eb1147b1734b468e2c6378455c59,20260729,v2
2103,train,5,15.000000,train=0|train_small=0|part=5|test=0,0,2-19,eligible_train,at_least_2_utterances,73d901c5b858d7895702b39d5b778390d83d8853ade8e4d504dc125a5a7f94f6,20260729,v2
2104,validation,43,129.000000,train=0|train_small=0|part=43|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,0679a5e5338854fe98064ade592816d68384ef5b5f5ef0a5681b5f33dfbb5727,20260729,v2
2105,validation,49,147.000000,train=0|train_small=0|part=49|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,03e72d1d181e16e6afcfa57caa9883b0ac98dc6290838e3a66b23ce80043e7fd,20260729,v2
2106,train,4,12.000000,train=0|train_small=0|part=4|test=0,0,2-19,eligible_train,at_least_2_utterances,adee3009d0d80711e1bd3551f0950bc27ee2d2c605a0e3252c0b9e4f7c74808f,20260729,v2
2107,train,8,24.000000,train=0|train_small=0|part=8|test=0,0,2-19,eligible_train,at_least_2_utterances,5e200e250e18af1e73c83ed73b7df3b87e605134f7f93a28d4a83dc307b42ff0,20260729,v2
2108,train,12,36.000000,train=0|train_small=0|part=12|test=0,0,2-19,eligible_train,at_least_2_utterances,4680056f6cd8443a491b7e9ac313df791cdf9d4f6f135b8f97872c7d58e510bb,20260729,v2
2109,train,15,45.000000,train=0|train_small=0|part=15|test=0,0,2-19,eligible_train,at_least_2_utterances,7b827c776b97ff471f314957712b4d04005d5ef9f8de8e2fe0f15f177b942c9d,20260729,v2
2110,validation,97,291.000000,train=0|train_small=0|part=97|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,1ff9c519647e16045b112396d09e5bf1a20cd5f45577e812f5a0c68850e64b25,20260729,v2
2111,train,7,21.000000,train=0|train_small=0|part=7|test=0,0,2-19,eligible_train,at_least_2_utterances,ee0d06ec3ef1a6bf6638060ddb2ce164663747f4becf7fe546895b2964c55369,20260729,v2
2112,train,6,18.000000,train=0|train_small=0|part=6|test=0,0,2-19,eligible_train,at_least_2_utterances,9564bcde9eeaa026fdf0f2e248d1cc199493f8fd5dee2eaf9ca99a395f338bd7,20260729,v2
2113,validation,124,372.000000,train=0|train_small=0|part=124|test=0,0,100-199,eligible_evaluation,at_least_20_utterances,2623655110547976fbafd088b0940a7e75fc547ff90f56ae0a0fa5f444ec37cb,20260729,v2
2114,train,5,15.000000,train=0|train_small=0|part=5|test=0,0,2-19,eligible_train,at_least_2_utterances,1ddf9938875c0dd7c8ec7a7a74dc9024a9dd5421bae5f3961e04efeec3c0f949,20260729,v2
2115,train,163,489.000000,train=0|train_small=0|part=163|test=0,0,100-199,eligible_train,at_least_2_utterances,c71637e6e7c3d59bc0315d11f95c6d5c71aedd0458205edae748248e52e896cc,20260729,v2
2116,train,5,15.000000,train=0|train_small=0|part=5|test=0,0,2-19,eligible_train,at_least_2_utterances,d6af2c581404211e160e2f54f03977ad9d4e1d3cb94248c855eea491f44cfea3,20260729,v2
2117,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,518bf2a8b01fc39b0ffc6a43a2c5c0e8086a017b74f79ccc47a4fddf657294a1,20260729,v2
2118,train,9,27.000000,train=0|train_small=0|part=9|test=0,0,2-19,eligible_train,at_least_2_utterances,eb821ccc414a785b6ae33fb06d60107b7b57ed12441292a7da9746e1af6aa129,20260729,v2
2119,train,8,24.000000,train=0|train_small=0|part=8|test=0,0,2-19,eligible_train,at_least_2_utterances,7c00e8f778bf05a6ed5597f3ea43a9a900b2f5978829bf19e26d73b7a35020a3,20260729,v2
2120,train,10,30.000000,train=0|train_small=0|part=10|test=0,0,2-19,eligible_train,at_least_2_utterances,1f188c1211b009908aadd3e6d31a2af51a5383678085a66babd5849e60a457f6,20260729,v2
2121,train,6,18.000000,train=0|train_small=0|part=6|test=0,0,2-19,eligible_train,at_least_2_utterances,574dde4dd072aa6fb1dc746522eb2f42e0d75234ee5653a5a111e72185f15fbc,20260729,v2
2122,train,7,21.000000,train=0|train_small=0|part=7|test=0,0,2-19,eligible_train,at_least_2_utterances,08e8fd0ed751769237622280a2ffb15c8cda1928c38d986d348e7a89532d13af,20260729,v2
2123,train,9,27.000000,train=0|train_small=0|part=9|test=0,0,2-19,eligible_train,at_least_2_utterances,d4d911fae6bb089f1616ccecaa390d631e52928e3f245251c90095b5032c1a58,20260729,v2
2124,train,7,21.000000,train=0|train_small=0|part=7|test=0,0,2-19,eligible_train,at_least_2_utterances,953d4aa2aeb43f86aeb4c48d67b85543105eb1c2663287638ea3426c6d113804,20260729,v2
2125,train,18,54.000000,train=0|train_small=0|part=18|test=0,0,2-19,eligible_train,at_least_2_utterances,2a844538ca7ca089612bf5b5563e86ba5565cae72acc476c4d43a946874ff3c9,20260729,v2
2126,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,3035593827e0ed261a994ffb20bca84cb2909a218f36d5a3ab43379cb0806359,20260729,v2
2127,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,a94c9df763971ccfab16d7de80324617594caa0ec5bcdfed115b146c90e322dc,20260729,v2
2128,validation,78,234.000000,train=0|train_small=0|part=78|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,1acfbebe034eddd3f8d6cb630f8b9c03e80b25c2d9268926c5ae08e35bed6fb1,20260729,v2
2129,train,9,27.000000,train=0|train_small=0|part=9|test=0,0,2-19,eligible_train,at_least_2_utterances,1a6e97c104e998167d12fc63e88958e086cab523dfb462294cfc4100681e91a7,20260729,v2
2130,train,2,6.000000,train=0|train_small=0|part=2|test=0,0,2-19,eligible_train,at_least_2_utterances,e4d382d1d1e179c9e939898bd899c43a400bb42110e029f47867be7fc97622e7,20260729,v2
2131,test,178,534.000000,train=0|train_small=0|part=178|test=0,0,100-199,eligible_evaluation,at_least_20_utterances,34a20ded49b6fb2682caa94b1ef320fc46231b80b69d3d86fc8fdd68d5d0ec38,20260729,v2
2132,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,58b08ffb3dc1bf55f17fe70c387f81fa9fc7224d19e8767bdde6899f84146125,20260729,v2
2133,train,8,24.000000,train=0|train_small=0|part=8|test=0,0,2-19,eligible_train,at_least_2_utterances,2fb1e51fa873413404bfd8a84045dc65e3d8695e8ad64a801260094ae339b7d4,20260729,v2
2134,train,6,18.000000,train=0|train_small=0|part=6|test=0,0,2-19,eligible_train,at_least_2_utterances,11a8e5d316aa9676fed7c6e65be5d880daecedb10b9fa098c3ecae11f7cf492f,20260729,v2
2135,train,128,384.000000,train=0|train_small=0|part=128|test=0,0,100-199,eligible_train,at_least_2_utterances,7ba5f2035a532afd794be4bff047149ea28b9df7a51220b519168976ef7108c9,20260729,v2
2136,test,28,84.000000,train=0|train_small=0|part=28|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,33afdb2cbf32b5688c0652d008b9a2314589aacbd321f1e3cd2abe7ad868493f,20260729,v2
2137,train,107,321.000000,train=0|train_small=0|part=107|test=0,0,100-199,eligible_train,at_least_2_utterances,c7f9434e1fe314b277d2cc21aa02dcb48a36272e0e9b8d6f4c5eee64719276e5,20260729,v2
2138,train,62,186.000000,train=0|train_small=0|part=62|test=0,0,50-99,eligible_train,at_least_2_utterances,aef08a94e0c373855ed813b3d2f278bb563c14d6e68e132ec4ccfc365179a503,20260729,v2
2139,train,10,30.000000,train=0|train_small=0|part=10|test=0,0,2-19,eligible_train,at_least_2_utterances,c189955cd5f1dbb103e2954b2ba6dc89c36ddc7c2173d9ef050dda6b81119bd5,20260729,v2
2141,train,7,21.000000,train=0|train_small=0|part=7|test=0,0,2-19,eligible_train,at_least_2_utterances,8f6c5b05dd80c6241129e94c603659f98c5e4999cd5a6990b6aa084dac27b8f2,20260729,v2
2142,train,9,27.000000,train=0|train_small=0|part=9|test=0,0,2-19,eligible_train,at_least_2_utterances,375797ea8f8e433ef6599dbbe7724852f47192519753a46f572f7eeb0503e256,20260729,v2
2143,train,85,255.000000,train=0|train_small=0|part=85|test=0,0,50-99,eligible_train,at_least_2_utterances,e49af57f937f9cb4c10aa37a20107da3dddd88f62d57de7fa48b42063ebec342,20260729,v2
2144,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,07d11efdc4f60b12bb84bbe295701cc30eaf4ef17edba6d9ba54d6c6e5dacf86,20260729,v2
2145,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,a2757e8973006d54a00ca5de5c2c6b184a644d88daac3629788bcbcae50c9826,20260729,v2
2146,train,89,267.000000,train=0|train_small=0|part=89|test=0,0,50-99,eligible_train,at_least_2_utterances,c1b20b0701d0fe6183f55c27b56eb5de0e2da6bac3c869c5de0ea36c34b84a2f,20260729,v2
2147,train,19,57.000000,train=0|train_small=0|part=19|test=0,0,2-19,eligible_train,at_least_2_utterances,8e4d76d09f7a38902501da3c2259391f8f2ccca8ab1873038ecc6346996187d5,20260729,v2
2148,train,12,36.000000,train=0|train_small=0|part=12|test=0,0,2-19,eligible_train,at_least_2_utterances,db1236b83bddca89e5aa875455605f32b2ebf0cd51a42dca06f314fd6e6e5bb6,20260729,v2
2149,excluded,1,3.000000,train=0|train_small=0|part=1|test=0,0,1,ineligible,singleton_speaker,63f5c964763a8371d263e1f4746fff7e3de567abd68a3566cc94e79a7a259ed0,20260729,v2
2150,train,169,507.000000,train=0|train_small=0|part=169|test=0,0,100-199,eligible_train,at_least_2_utterances,7d8ddbca69c53560c8118d4490a09c2a5819046ed14f3a5d47d0644c9e5dcb73,20260729,v2
2151,train,21,63.000000,train=0|train_small=0|part=21|test=0,0,20-49,eligible_train,at_least_2_utterances,8a9a59af93627186d2320c8d85bdd1400d5ee99e02ec6a0b0528f70448002665,20260729,v2
2152,test,21,63.000000,train=0|train_small=0|part=21|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,3b11455c84a764d9bc89af38a82dabe00f2d8ea100aea4ff8b8392fc010d5854,20260729,v2
2153,train,10,30.000000,train=0|train_small=0|part=10|test=0,0,2-19,eligible_train,at_least_2_utterances,dc74499e491604f26e8246118e76d59dcdf8f738ac7f9fd85a2ea5614aa6bb17,20260729,v2
2154,train,190,570.000000,train=0|train_small=0|part=190|test=0,0,100-199,eligible_train,at_least_2_utterances,e42e5613da85186202a27389943c42ffaddcd7c14e529b830342db3a3abb3d69,20260729,v2
2155,train,88,264.000000,train=0|train_small=0|part=88|test=0,0,50-99,eligible_train,at_least_2_utterances,8d7298626c35a9d057221ce11ea8242b2bb0c7d88d3ce9cd226cd7e733c44ca3,20260729,v2
2156,train,256,768.000000,train=0|train_small=0|part=256|test=0,0,200-499,eligible_train,at_least_2_utterances,c52bdcdcdfce6a519dd12e80809bc2946f408de5d6d613df8c54c60459e0c9cd,20260729,v2
2157,train,25,75.000000,train=0|train_small=0|part=25|test=0,0,20-49,eligible_train,at_least_2_utterances,71e6de29f7091371766376a1bd0f2046fb8e20892d1c260ae65338b0b214bdc9,20260729,v2
